Wavenumber (cm-1),Transmittance (%)
1498.55358,62.05804098
1496.027322,61.27835413
1496.027322,60.6547662
1496.027322,60.03117827
1496.027322,59.40759034
1496.027322,58.9398994
1490.974805,58.47180457
1490.974805,57.84821664
1490.974805,57.22462871
1490.974805,56.60104079
1490.974805,55.97745286
1490.974805,55.50976191
1485.922289,55.04166709
1485.922289,54.41807916
1483.396031,53.79428929
1483.396031,53.32659834
1475.817257,55.66444726
1475.817257,55.04085933
1475.817257,54.4172714
1475.817257,53.94958045
1470.764741,58.78198302
1470.764741,58.1583951
1470.764741,57.53480717
1470.764741,56.91121924
1470.764741,56.28763131
1463.185966,60.02855306
1463.185966,59.40496514
1460.659708,58.78117527
1460.659708,58.15758734
1460.659708,57.53399941
1458.13345,56.98815803
1455.607192,56.28641967
1455.607192,55.66283174
1455.607192,55.03924382
1455.607192,54.41565589
1455.607192,53.79206796
1455.607192,53.16848003
1455.607192,52.5448921
1455.607192,51.92130417
1455.607192,51.29771624
1455.607192,50.8300253
1450.554676,50.36193047
1450.554676,49.73834254
1450.554676,49.11475461
1450.554676,48.49116668
1450.554676,47.86757876
1450.554676,47.24399083
1450.554676,46.6204029
1450.554676,45.99681497
1448.028418,45.21712812
1442.975902,44.59313631
1437.923385,46.77529018
1440.449643,45.99600721
1440.449643,45.37241928
1435.397127,48.80174901
1435.397127,48.17816108
1435.397127,47.55457316
1427.818353,50.36011302
1427.818353,49.81447358
1430.344611,49.26903608
1420.239579,49.42412531
1420.239579,48.80053738
1420.239579,48.17694945
1420.239579,47.55336152
1420.239579,47.08567057
1415.187063,46.61757575
1415.187063,45.99398782
1415.187063,45.37039989
1415.187063,44.74681196
1410.134546,44.12282016
1410.134546,43.49923223
1407.608288,42.71954538
1402.555772,42.01760508
1397.503256,41.39361327
1387.398224,41.15896004
1379.819449,41.31425121
1372.240675,41.78133634
1367.188159,42.3265719
1359.609385,42.24801759
1354.556868,41.62402578
1354.556868,41.00043785
1354.556868,40.37684992
1349.504352,39.75285812
1349.504352,39.12927019
1349.504352,38.50568226
1349.504352,37.88209433
1349.504352,37.2585064
1349.504352,36.63491847
1344.451836,36.01092666
1344.451836,35.38733873
1344.451836,34.76375081
1344.451836,34.14016288
1344.451836,33.51657495
1344.451836,32.89298702
1341.925578,32.11330017
1339.39932,31.33361332
1339.39932,30.71002539
1336.873062,30.16418401
1334.346804,29.46244565
1334.346804,28.83885772
1334.346804,28.2152698
1334.346804,27.59168187
1334.346804,27.12399092
1329.294287,26.65589609
1329.294287,26.03230817
1329.294287,25.40872024
1329.294287,24.78513231
1329.294287,24.16154438
1320.873427,23.58924898
1324.241771,23.06986163
1316.662997,25.17386507
1319.189255,24.47253059
1314.136739,28.83724221
1314.136739,28.21365428
1314.136739,27.59006635
1314.136739,26.96647842
1314.136739,26.3428905
1314.136739,25.71930257
1309.084223,32.89015987
1309.084223,32.26657194
1309.084223,31.64298401
1309.084223,31.01939608
1309.084223,30.39580816
1309.084223,29.77222023
1309.084223,29.30452928
1301.505448,35.46185426
1304.031706,34.76051978
1304.031706,34.13693185
1304.031706,33.51334392
1298.97919,37.25446762
1298.97919,36.63087969
1298.97919,36.00729176
1293.926674,40.99559131
1293.926674,40.37200338
1293.926674,39.74841545
1293.926674,39.12482753
1293.926674,38.5012396
1293.926674,37.87765167
1288.874158,45.04850897
1288.874158,44.42492104
1288.874158,43.80133311
1288.874158,43.17774519
1288.874158,42.55415726
1288.874158,41.93056933
1288.874158,41.46287838
1283.821642,48.78963267
1283.821642,48.16604474
1283.821642,47.54245681
1283.821642,46.91886888
1283.821642,46.29528095
1283.821642,45.67169302
1278.769126,53.15434429
1278.769126,52.53075636
1278.769126,51.90716843
1278.769126,51.28358051
1278.769126,50.65999258
1278.769126,50.03640465
1278.769126,49.41281672
1273.716609,58.14264385
1273.716609,57.51905592
1273.716609,56.89546799
1273.716609,56.27188006
1273.716609,55.64829213
1273.716609,55.0247042
1273.716609,54.40111627
1273.716609,53.77752834
1268.664093,63.75453133
1268.664093,63.1309434
1268.664093,62.50735547
1268.664093,61.88376754
1268.664093,61.26017961
1268.664093,60.63659168
1268.664093,60.01300375
1268.664093,59.38941583
1268.664093,58.7658279
1263.611577,69.67821277
1263.611577,69.05462485
1263.611577,68.43103692
1263.611577,67.80744899
1263.611577,67.18386106
1263.611577,66.56027313
1263.611577,65.9366852
1263.611577,65.31309727
1263.611577,64.68950934
1263.611577,64.2218184
1258.559061,74.35471836
1258.559061,73.73113043
1258.559061,73.10754251
1258.559061,72.48395458
1258.559061,71.86036665
1258.559061,71.23677872
1258.559061,70.61319079
1258.559061,70.14549984
1253.506545,77.78404809
1253.506545,77.16046017
1253.506545,76.53687224
1253.506545,75.91328431
1253.506545,75.28969638
1253.506545,74.82200543
1245.92777,79.49830908
1248.454028,78.71902611
1248.454028,78.25133516
1238.348996,79.65360025
1238.348996,79.03001232
1233.29648,78.40602051
1233.29648,77.78243258
1233.29648,77.15884465
1230.770222,76.3791578
1228.243964,75.59947095
1228.243964,74.97588302
1228.243964,74.35229509
1228.243964,73.72870717
1228.243964,73.26101622
1223.191447,72.79292139
1223.191447,72.16933346
1223.191447,71.54574554
1223.191447,70.92215761
1223.191447,70.29856968
1218.138931,69.67457787
1218.138931,69.05098994
1215.612673,68.50514857
1213.086415,67.80341021
1213.086415,67.17982228
1213.086415,66.55623435
1210.560157,66.01039297
1208.033899,65.30865461
1208.033899,64.68506668
1208.033899,64.06147875
1208.033899,63.43789083
1202.981383,62.81389902
1202.981383,62.19031109
1202.981383,61.56672316
1200.455125,61.02088178
1197.928867,60.31914342
1197.928867,59.6955555
1197.928867,59.07196757
1197.928867,58.44837964
1195.402608,57.90253826
1192.87635,57.2007999
1192.87635,56.57721197
1192.87635,55.95362404
1192.87635,55.33003611
1192.87635,54.70644819
1192.87635,54.08286026
1192.87635,53.45927233
1187.823834,52.83528052
1187.823834,52.21169259
1187.823834,51.58810466
1187.823834,50.96451673
1187.823834,50.3409288
1187.823834,49.71734088
1187.823834,49.09375295
1187.823834,48.626062
1182.771318,48.15796718
1182.771318,47.53437925
1182.771318,46.91079132
1182.771318,46.28720339
1182.771318,45.66361546
1182.771318,45.04002753
1182.771318,44.4164396
1177.718802,43.79244779
1177.718802,43.16885987
1177.718802,42.54527194
1177.718802,41.92168401
1177.718802,41.29809608
1177.718802,40.67450815
1177.718802,40.05092022
1177.718802,39.42733229
1177.718802,38.80374436
1177.718802,38.18015643
1177.718802,37.55656851
1177.718802,37.08887756
1172.666286,36.62078273
1172.666286,35.9971948
1172.666286,35.37360688
1172.666286,34.75001895
1172.666286,34.12643102
1172.666286,33.50284309
1172.666286,32.87925516
1172.666286,32.25566723
1172.666286,31.6320793
1172.666286,31.00849137
1172.666286,30.38490344
1172.666286,29.76131552
1172.666286,29.13772759
1172.666286,28.51413966
1172.666286,27.89055173
1172.666286,27.2669638
1172.666286,26.79927285
1165.087511,26.33097609
1165.087511,25.70738816
1165.087511,25.08380023
1165.087511,24.4602123
1165.087511,23.83662437
1165.087511,23.21303644
1167.613769,22.74554744
1162.561253,32.56665344
1162.561253,31.94306551
1162.561253,31.31947758
1162.561253,30.69588965
1162.561253,30.07230172
1162.561253,29.44871379
1162.561253,28.82512587
1162.561253,28.20153794
1162.561253,27.57795001
1162.561253,26.95436208
1157.508737,45.03800814
1157.508737,44.41442021
1157.508737,43.79083228
1157.508737,43.16724435
1157.508737,42.54365642
1157.508737,41.9200685
1157.508737,41.29648057
1157.508737,40.67289264
1157.508737,40.04930471
1157.508737,39.42571678
1157.508737,38.80212885
1157.508737,38.17854092
1157.508737,37.55495299
1157.508737,36.93136506
1157.508737,36.30777713
1157.508737,35.68418921
1157.508737,35.06060128
1157.508737,34.43701335
1157.508737,33.81342542
1157.508737,33.18983749
1152.456221,54.70321716
1152.456221,54.07962923
1152.456221,53.4560413
1152.456221,52.83245337
1152.456221,52.20886544
1152.456221,51.58527752
1152.456221,50.96168959
1152.456221,50.33810166
1152.456221,49.71451373
1152.456221,49.0909258
1152.456221,48.46733787
1152.456221,47.84374994
1152.456221,47.22016201
1152.456221,46.59657408
1152.456221,45.97298615
1152.456221,45.50529521
1147.403705,61.5622805
1147.403705,60.93869257
1147.403705,60.31510464
1147.403705,59.69151671
1147.403705,59.06792878
1147.403705,58.44434086
1147.403705,57.82075293
1147.403705,57.197165
1147.403705,56.57357707
1147.403705,55.94998914
1147.403705,55.32640121
1139.82493,65.7708932
1142.351189,64.99161023
1142.351189,64.3680223
1142.351189,63.74443437
1142.351189,63.12084644
1142.351189,62.49725852
1142.351189,62.02956757
1134.772414,67.32945915
1137.298672,66.55017618
1127.19364,66.86116238
1127.19364,66.23757445
1127.19364,65.61398653
1127.19364,64.9903986
1127.19364,64.36681067
1127.19364,63.74322274
1124.667382,63.19738136
1122.141124,62.495643
1122.141124,61.87205507
1122.141124,61.24846714
1122.141124,60.62487922
1119.614866,60.07903784
1114.56235,59.53299452
1106.983575,59.37649172
1106.983575,58.75290379
1106.983575,58.12931587
1106.983575,57.66162492
1101.931059,57.19353009
1101.931059,56.56994216
1101.931059,55.94635424
1101.931059,55.32276631
1101.931059,54.69917838
1101.931059,54.07559045
1101.931059,53.45200252
1101.931059,52.82841459
1101.931059,52.20482666
1101.931059,51.58123873
1101.931059,50.9576508
1096.878543,50.333659
1096.878543,49.71007107
1096.878543,49.08648314
1096.878543,48.46289521
1096.878543,47.83930728
1096.878543,47.21571935
1096.878543,46.59213142
1096.878543,45.96854349
1096.878543,45.34495557
1096.878543,44.72136764
1096.878543,44.25367669
1091.826027,43.78558187
1091.826027,43.16199394
1091.826027,42.53840601
1091.826027,41.91481808
1091.826027,41.29123015
1089.299769,40.74538877
1086.77351,40.04365041
1086.77351,39.42006248
1086.77351,38.79647456
1086.77351,38.17288663
1086.77351,37.5492987
1086.77351,36.92571077
1086.77351,36.30212284
1086.77351,35.67853491
1081.720994,35.0545431
1081.720994,34.43095517
1081.720994,33.80736725
1081.720994,33.18377932
1081.720994,32.56019139
1081.720994,31.93660346
1081.720994,31.31301553
1081.720994,30.6894276
1081.720994,30.06583967
1081.720994,29.44225174
1081.720994,28.81866381
1081.720994,28.19507589
1081.720994,27.57148796
1081.720994,26.94790003
1081.720994,26.3243121
1081.720994,25.70072417
1081.720994,25.07713624
1081.720994,24.45354831
1076.668478,23.8295565
1076.668478,23.20596858
1076.668478,22.58238065
1076.668478,21.95879272
1076.668478,21.33520479
1076.668478,20.71161686
1076.668478,20.08802893
1076.668478,19.464441
1076.668478,18.84085307
1076.668478,18.21726514
1076.668478,17.59367722
1074.14222,16.81399037
1071.615962,16.03430352
1071.615962,15.41071559
1071.615962,14.78712766
1071.615962,14.16353973
1071.615962,13.5399518
1071.615962,12.91636387
1071.615962,12.29277594
1071.615962,11.66918801
1071.615962,11.20149707
1064.037188,10.7332003
1066.563446,10.10981431
1058.984671,15.17586042
1061.51093,14.47452594
1061.51093,13.85093801
1061.51093,13.22735008
1061.51093,12.60376215
1061.51093,11.98017422
1061.51093,11.35658629
1056.458413,21.95717721
1056.458413,21.33358928
1056.458413,20.71000135
1056.458413,20.08641342
1056.458413,19.46282549
1056.458413,18.83923756
1056.458413,18.21564963
1056.458413,17.5920617
1056.458413,16.96847377
1056.458413,16.34488584
1056.458413,15.72129792
1048.879639,28.27039917
1051.405897,27.56906469
1051.405897,26.94547676
1051.405897,26.32188883
1051.405897,25.6983009
1051.405897,25.07471297
1051.405897,24.45112504
1051.405897,23.82753711
1051.405897,23.20394919
1051.405897,22.58036126
1046.353381,33.8045401
1046.353381,33.18095217
1046.353381,32.55736424
1046.353381,31.93377631
1046.353381,31.31018838
1046.353381,30.68660045
1046.353381,30.06301253
1046.353381,29.4394246
1046.353381,28.81583667
1041.300865,44.40513101
1041.300865,43.78154308
1041.300865,43.15795515
1041.300865,42.53436723
1041.300865,41.9107793
1041.300865,41.28719137
1041.300865,40.66360344
1041.300865,40.04001551
1041.300865,39.41642758
1041.300865,38.79283965
1041.300865,38.16925172
1041.300865,37.54566379
1041.300865,36.92207587
1041.300865,36.29848794
1041.300865,35.67490001
1041.300865,35.05131208
1041.300865,34.42772415
1036.248349,58.43545554
1036.248349,57.81186761
1036.248349,57.18827968
1036.248349,56.56469175
1036.248349,55.94110382
1036.248349,55.31751589
1036.248349,54.69392796
1036.248349,54.07034003
1036.248349,53.4467521
1036.248349,52.82316417
1036.248349,52.19957625
1036.248349,51.57598832
1036.248349,50.95240039
1036.248349,50.32881246
1036.248349,49.70522453
1036.248349,49.0816366
1036.248349,48.45804867
1036.248349,47.83446074
1036.248349,47.21087281
1036.248349,46.58728489
1036.248349,45.96369696
1036.248349,45.34010903
1036.248349,44.87241808
1031.195832,69.65963438
1031.195832,69.03604645
1031.195832,68.41245852
1031.195832,67.78887059
1031.195832,67.16528266
1031.195832,66.54169473
1031.195832,65.9181068
1031.195832,65.29451888
1031.195832,64.67093095
1031.195832,64.04734302
1031.195832,63.42375509
1031.195832,62.80016716
1031.195832,62.17657923
1031.195832,61.5529913
1031.195832,60.92940337
1031.195832,60.30581544
1031.195832,59.68222751
1031.195832,59.05863959
1026.143316,77.76587358
1026.143316,77.14228565
1026.143316,76.51869772
1026.143316,75.89510979
1026.143316,75.27152186
1026.143316,74.64793393
1026.143316,74.024346
1026.143316,73.40075807
1026.143316,72.77717014
1026.143316,72.15358222
1026.143316,71.52999429
1026.143316,70.90640636
1026.143316,70.28281843
1021.0908,83.68955502
1021.0908,83.06596709
1021.0908,82.44237916
1021.0908,81.81879124
1021.0908,81.19520331
1021.0908,80.57161538
1021.0908,79.94802745
1021.0908,79.32443952
1021.0908,78.70085159
1021.0908,78.23316064
1016.038284,87.11888475
1016.038284,86.49529682
1016.038284,85.8717089
1016.038284,85.24812097
1016.038284,84.62453304
1016.038284,84.15684209
1008.45951,89.76852763
1010.985768,88.98924466
1010.985768,88.36565673
1010.985768,87.7420688
1003.406993,90.62555716
998.3544772,91.3266897
988.2494449,91.55972742
983.1969287,90.70189014
980.6706706,89.92220329
980.6706706,89.29861536
975.6181544,88.67462355
975.6181544,88.05103562
975.6181544,87.42744769
975.6181544,86.80385976
975.6181544,86.18027183
970.5656382,85.55628003
970.5656382,84.9326921
970.5656382,84.30910417
970.5656382,83.68551624
970.5656382,83.06192831
970.5656382,82.43834038
970.5656382,81.81475245
970.5656382,81.19116452
970.5656382,80.5675766
970.5656382,79.94398867
970.5656382,79.32040074
965.513122,78.69640893
965.513122,78.072821
965.513122,77.44923307
965.513122,76.82564514
965.513122,76.20205722
965.513122,75.57846929
965.513122,74.95488136
965.513122,74.33129343
965.513122,73.7077055
965.513122,73.08411757
965.513122,72.46052964
965.513122,71.83694171
965.513122,71.21335378
965.513122,70.58976585
965.513122,69.96617793
965.513122,69.34259
965.513122,68.71900207
965.513122,68.09541414
960.4606058,67.47142233
960.4606058,66.8478344
960.4606058,66.22424647
960.4606058,65.60065855
960.4606058,64.97707062
960.4606058,64.35348269
960.4606058,63.72989476
960.4606058,63.10630683
960.4606058,62.4827189
960.4606058,61.85913097
960.4606058,61.23554304
960.4606058,60.61195511
960.4606058,59.98836718
960.4606058,59.36477926
960.4606058,58.74119133
960.4606058,58.1176034
960.4606058,57.49401547
960.4606058,56.87042754
960.4606058,56.24683961
957.9343477,55.46715276
952.8818316,54.68726397
952.8818316,54.06367604
952.8818316,53.44008811
952.8818316,52.81650018
952.8818316,52.19291226
952.8818316,51.56932433
952.8818316,50.9457364
950.3555735,55.93423789
950.3555735,55.31064996
945.3030573,65.91124087
945.3030573,65.28765295
945.3030573,64.66406502
945.3030573,64.04047709
945.3030573,63.41688916
945.3030573,62.79330123
945.3030573,62.1697133
945.3030573,61.54612537
945.3030573,60.92253744
945.3030573,60.29894951
945.3030573,59.67536159
945.3030573,59.05177366
945.3030573,58.42818573
945.3030573,57.8045978
945.3030573,57.18100987
945.3030573,56.55742194
937.724283,73.15984473
940.2505411,72.45851025
940.2505411,71.83492232
940.2505411,71.21133439
940.2505411,70.58774646
940.2505411,69.96415853
940.2505411,69.34057061
940.2505411,68.71698268
940.2505411,68.09339475
940.2505411,67.46980682
940.2505411,66.84621889
940.2505411,66.37852794
935.1980249,76.19963395
935.1980249,75.57604602
935.1980249,74.95245809
935.1980249,74.32887016
935.1980249,73.70528223
927.6192506,77.83594644
930.1455087,77.13461196
930.1455087,76.66692101
922.5667344,78.53707898
912.4617021,80.40703501
914.9879602,79.62775204
914.9879602,79.00416411
909.935444,83.6806697
909.935444,83.05708177
909.935444,82.43349384
909.935444,81.80990592
909.935444,81.18631799
904.8829278,88.98076322
904.8829278,88.35717529
904.8829278,87.73358736
904.8829278,87.10999943
904.8829278,86.4864115
904.8829278,85.86282358
904.8829278,85.23923565
904.8829278,84.61564772
904.8829278,84.14795677
897.3041535,92.25399403
899.8304116,91.47471106
899.8304116,90.85112313
899.8304116,90.2275352
899.8304116,89.60394727
892.2516373,93.03307506
884.672863,92.72067528
882.146605,91.94098843
879.6203469,91.16130158
877.0940888,90.6154602
874.5678307,89.91372184
872.0415726,89.13403499
869.5153145,88.35434814
866.9890564,87.57466129
864.4627983,86.79497444
864.4627983,86.3272835
859.4102821,85.85918867
859.4102821,85.23560074
854.3577659,84.61160894
854.3577659,83.98802101
854.3577659,83.52033006
849.3052497,83.05223523
849.3052497,82.42864731
846.7789917,81.64896046
844.2527336,80.86927361
841.7264755,80.08958676
836.6739593,79.15380098
834.1477012,78.37411413
831.6214431,77.59442728
829.095185,76.81474043
829.095185,76.1911525
824.0426688,75.5671607
824.0426688,74.94357277
821.5164107,74.39773139
813.9376364,77.74891069
813.9376364,77.12532276
813.9376364,76.50173483
813.9376364,75.8781469
813.9376364,75.25455898
813.9376364,74.63097105
808.8851203,82.73721024
808.8851203,82.11362232
808.8851203,81.49003439
808.8851203,80.86644646
808.8851203,80.24285853
808.8851203,79.6192706
808.8851203,78.99568267
808.8851203,78.37209474
801.306346,84.60736821
803.8326041,83.98398222
803.8326041,83.3603943
793.7275717,83.98317447
793.7275717,83.35958654
791.2013136,82.57989969
786.1487974,81.64411392
783.6225393,80.86442707
783.6225393,80.24083914
783.6225393,79.77314819
778.5700231,79.30505337
778.5700231,78.68146544
778.5700231,78.05787751
778.5700231,77.43428958
778.5700231,76.81070165
778.5700231,76.18711372
778.5700231,75.56352579
776.043765,75.01768442
773.517507,74.31594606
773.517507,73.69235813
773.517507,73.0687702
773.517507,72.44518227
773.517507,71.82159434
773.517507,71.19800641
773.517507,70.57441848
773.517507,69.95083055
773.517507,69.32724263
773.517507,68.85955168
768.4649908,68.39145685
768.4649908,67.76786892
768.4649908,67.144281
768.4649908,66.52069307
768.4649908,65.89710514
768.4649908,65.27351721
768.4649908,64.64992928
768.4649908,64.02634135
768.4649908,63.40275342
768.4649908,62.77916549
768.4649908,62.15557756
763.4124746,61.53158576
763.4124746,60.90799783
763.4124746,60.2844099
763.4124746,59.66082197
763.4124746,59.03723404
763.4124746,58.41364611
760.8862165,57.63395926
763.4124746,57.32236724
758.3599584,56.85427241
753.3074422,62.15436593
753.3074422,61.530778
753.3074422,60.90719007
753.3074422,60.28360214
753.3074422,59.66001421
753.3074422,59.03642629
753.3074422,58.41283836
753.3074422,57.78925043
748.254926,69.6370172
748.254926,69.01342927
748.254926,68.38984134
748.254926,67.76625341
748.254926,67.14266548
748.254926,66.51907755
748.254926,65.89548963
748.254926,65.2719017
748.254926,64.64831377
748.254926,64.02472584
748.254926,63.40113791
748.254926,62.77754998
740.6761517,76.26203313
743.2024098,75.56069865
743.2024098,74.93711072
743.2024098,74.31352279
743.2024098,73.68993486
743.2024098,73.06634693
743.2024098,72.442759
743.2024098,71.81917107
743.2024098,71.19558314
743.2024098,70.57199521
743.2024098,70.10430427
738.1498937,78.67823441
738.1498937,78.05464648
738.1498937,77.43105855
738.1498937,76.80747063
730.5711194,80.70428936
733.0973775,79.92500639
733.0973775,79.30141846
725.5186032,81.56131889
715.4135708,81.8723051
705.3085384,81.63765187
695.2035061,81.01325618
690.1509899,80.31131588
682.5722156,79.92096761
680.0459575,79.37512623
669.9409251,78.82867904
659.8358928,78.28223184
649.7308604,77.81373314
639.625828,77.34523444
629.5207957,77.50032366
619.4157633,77.5774644
609.3107309,77.26486268
604.2582147,76.56292238
599.2056985,75.93893057
594.1531824,75.31493877
589.1006662,74.69094696
578.9956338,74.76808769
568.8906014,76.32624976
571.4168595,75.54696679
563.8380852,77.8848157
566.3643433,77.10553273
561.3118272,79.2876866
561.3118272,78.66409868
553.7330529,80.9239991
556.259311,80.22266462
556.259311,79.75497367
551.2067948,82.71661246
551.2067948,82.09302453
551.2067948,81.4694366
546.1542786,84.2751784
546.1542786,83.65159047
546.1542786,83.18389953
538.5755043,85.98943939
541.1017624,85.21015642
541.1017624,84.74246547
536.0492462,86.76872236
528.4704719,88.09324089
530.99673,87.39190641
525.9442139,88.63867839
518.3654396,89.41755748
508.2604072,89.72854369
498.1553748,89.64978745
488.0503425,89.10334025
482.9978263,88.40139995
480.4715682,87.85555858
475.419052,87.38746375
475.419052,86.9197728
470.3665358,86.45167798
470.3665358,85.98398703
465.3140196,85.51589221
462.7877615,84.97005083
452.6827292,84.65744911
442.5776968,84.65664135
432.4726644,84.73378209
422.367632,84.81092282
412.2625997,85.27780601
407.2100835,85.97893856
402.1575673,86.91391657
397.1050511,87.77094609
392.0525349,89.01771807
394.578793,88.31638359
387.0000187,90.26449005
389.5262768,89.56315557
384.4737606,90.80992755
